Unique_ID,Country,Year,Date,Time,Location,Acc_Type,Colli_Type,Acc_Detail,CauseDetai,Assistance,Offence,Damage,HumanEleme,IceCondit,CrewIceTra,Pollution,Pollu_m3,Pollu_t,Pollu_Type,RespAction,Cargo_Type,Ship1_Name,Sh1_Categ,Sh1_Type,Sh1_Hull,Sh1Size_gt,Sh1Sizedwt,Sh1Draug_m,Cause_Sh1,Pilot_Sh1,Ship2_Name,Sh2_Categ,Sh2_Type,Sh2_Hull,Sh2Size_gt,Sh2Sizedwt,Sh2Draug_m,Cause_Sh2,Pilot_Sh2,Add_Info,Latitude,Longitude,source
2008_0093,Sweden,2008.0,2008-09-16,n.i.,,Grounding,,,,,,,,n.i.,,No,0.0,,,,Chemicals,"Mana, V2CX8, Antigua",Cargo,General cargo,,1585,,< 7m,Human factor,No,,,,,,,,,,,65.217,21.617,HELCOM reporting
2008_0094,Sweden,2008.0,2008-09-24,3:09:00 PM,,Grounding,,,,,,,,n.i.,n.i.,No,0.0,,,,Ballast,"Uttum, V2NY, Antigua",Cargo,General cargo,,1662,,< 7m,Human factor,No,,,,,,,,,,,57.617,11.617,HELCOM reporting
2008_0095,Sweden,2008.0,2008-10-29,7:22:00 AM,,Grounding,,,,,,,,n.i.,n.i.,No,0.0,,,,Ballast,"Listerland, SBDF, Sweden",Cargo,General cargo,,2735,,< 7m,Human factor,Yes,,,,,,,,,,,59.167,17.65,HELCOM reporting
2008_0096,Sweden,2008.0,2008-10-30,10:30:00 AM,,Machinery damage,,,,,,,,n.i.,n.i.,No,0.0,,,,n.i,"Vivita, 9HAI7, Malta",Cargo,General cargo,,2120,,< 7m,Technical factor,Yes,,,,,,,,,,,55.917,14.317,HELCOM reporting
2008_0097,Sweden,2008.0,2008-11-10,8:00:00 AM,,Collision,With object,,,,,,,n.i.,n.i.,No,0.0,,,,Trailers,"Tor Selandia, SIZE, Sweden",Cargo,Ro-Ro,,24196,,7-9m,External factor,Exemption certificate,,,,,,,,,,,57.683,11.833,HELCOM reporting
2008_0098,Sweden,2008.0,2008-11-10,3:00:00 AM,,Collision,With object,,,,,,,n.i.,n.i.,No,0.0,,,,Containers,"OOCL Nevskiy, V2PW8, Antigua",Cargo,Container,,9981,,7-9m,Human factor,Yes,,,,,,,,,,,60.683,17.217,HELCOM reporting
2008_0099,Sweden,2008.0,2008-11-07,5:30:00 AM,,Grounding,,Fatigue,,,,,,n.i.,n.i.,No,0.0,,,,Ballast,"CEG Galaxy, V2DT2, Antigua",Cargo,General cargo,,1035,,< 7m,Human factor,No,,,,,,,,,,,57.15,18.517,HELCOM reporting
2008_0100,Sweden,2008.0,2008-11-14,5:00:00 AM,,Grounding,,,,,,,,n.i.,n.i.,No,0.0,,,,Ballast,"Eos, LAOJ4, Norway",Cargo,General cargo,,3963,,< 7m,External factor,No,,,,,,,,,,,57.667,11.683,HELCOM reporting
2008_0101,Sweden,2008.0,2008-11-09,1:55:00 PM,,Collision,With object,Collision with sunken buoy,,,,,,n.i.,n.i.,No,0.0,,,,n.i,"Varnadiep, PBIB, Holland",Cargo,General cargo,,4938,,7-9m,Other factor,Yes,,,,,,,,,,,64.633,21.317,HELCOM reporting
2008_0102,Sweden,2008.0,2008-01-06,4:30:00 PM,,Grounding,,,,,,,,n.i.,n.i.,No,0.0,,,,Bulk,"Lamaro, J8TI9, S:t Vincent and the Grenadines",Cargo,General cargo,,1282,,< 7m,Human factor,Yes,,,,,,,,,,,58.817,17.7,HELCOM reporting
2008_0103,Sweden,2008.0,2008-11-17,3:55:00 PM,,Grounding,,,,,,,,n.i.,n.i.,No,0.0,,,,Bulk,"Riona, OJNA, Finland",Cargo,Bulk,,910,,< 7m,Human factor,No,,,,,,,,,,,59.217,18.6,HELCOM reporting
2008_0104,Sweden,2008.0,2008-02-28,5:00:00 AM,,Grounding,,,,,,,,n.i.,n.i.,No,0.0,,,,Ballast,"Dania, OUOR2, Denmark",Cargo,General cargo,,642,,< 7m,Human factor,No,,,,,,,,,,,55.617,12.983,HELCOM reporting
2008_0105,Sweden,2008.0,2008-02-27,11:15:00 PM,,Collision,With object,,,,,,,n.i.,n.i.,No,0.0,,,,Bulk,"Emma, PHLZ, Holland",Cargo,Bulk,,2528,,< 7m,Technical factor,Yes,,,,,,,,,,,58.6,16.217,HELCOM reporting
2008_0106,Sweden,2008.0,2008-03-03,12:31:00 PM,,Other,,Shifting of cargo,,,"Poor stability, abt 200 mt timber overboard",,,n.i.,n.i.,No,0.0,,,,Sawn timber,"Socol 3, J8B2772, S:t Vincent and the Grenadines",Cargo,General cargo,,6030,,7-9m,Other factor,No,,,,,,,,,,,56.117,12.5,HELCOM reporting
2008_0107,Sweden,2008.0,2008-01-02,9:00:00 PM,,Collision,With object,,,,,,,n.i.,n.i.,No,0.0,,,,Cars,"Mecklenburg-Vorpommern, DQLV, Germany",Passenger,Ro-Ro,,36185,,< 7m,Human factor,Exemption certificate,,,,,,,,,,,55.367,13.15,HELCOM reporting
2008_0108,Sweden,2008.0,2008-01-26,2:05:00 PM,,Collision,With object,Strong winds,,,,,,n.i.,n.i.,No,0.0,,,,Cars,"Mecklenburg-Vorpommern, DQLV, Germany",Passenger,Ro-Ro,,36185,,< 7m,External factor,Exemption certificate,,,,,,,,,,,55.367,13.15,HELCOM reporting
2008_0109,Sweden,2008.0,2008-08-05,8:38:00 AM,,Machinery damage,,,,,,,,n.i.,,No,0.0,,,,Passengers,"Simara Ace, SDBV, Sweden",Passenger,,,1665,,< 7m,Human factor,No,,,,,,,,,,,56.017,12.667,HELCOM reporting
2008_0110,Sweden,2008.0,2008-05-16,2:05:00 PM,,Machinery damage,,,,,,,,n.i.,,No,0.0,,,,Passengers,"GÃ¶theborg, SLOA, Sweden",Passenger,Other,,788,,< 7m,Technical factor,n.i.,,,,,,,,,,,57.717,11.967,HELCOM reporting
2008_0111,Sweden,2008.0,2008-05-20,4:19:00 AM,,Other,,,,,,,,n.i.,,No,0.0,,,,Passengers,"GÃ¶theborg, SLOA, Sweden",Passenger,Other,,788,,< 7m,Other factor,No,,,,,,,,,,,55.767,17.117,HELCOM reporting
2008_0112,Sweden,2008.0,2008-05-08,2:55:00 AM,,Grounding,,,,,,,,n.i.,,No,0.0,,,,Ballast,"Beda, SFHO, Sweden",Passenger,Ro-Ro,,781,,< 7m,Human factor,No,,,,,,,,,,,57.683,11.667,HELCOM reporting
2008_0113,Sweden,2008.0,2008-10-27,n:i,,Other,,,,,,,,n.i.,n.i.,No,0.0,,,,Ballast,"Stena Jutlantica, SEAN, Sweden",Passenger,Ro-Ro,,29691,,< 7m,Human factor,Exemption certificate,,,,,,,,,,,57.7,11.933,HELCOM reporting
2008_0114,Sweden,2008.0,2008-11-10,12:23:00 PM,,Other,,,,,,,,n.i.,n.i.,No,0.0,,,,Trailers,"Stena Scanrail, SLBM, Sweden",Passenger,Ro-Ro,,7504,,< 7m,Human factor,No,,,,,,,,,,,57.7,11.95,HELCOM reporting
2008_0115,Sweden,2008.0,2008-11-17,5:00:00 AM,,Pollution,,Oil on deck,,,,,,n.i.,n.i.,No,0.0,,,,Ballast,"Trelleborg, SIZM, Sweden",Passenger,Ro-Ro,,20028,,< 7m,Technical factor,No,,,,,,,,,,No oil in water,55.333,13.117,HELCOM reporting
2008_0116,Sweden,2008.0,2008-01-10,7:20:00 PM,,Grounding,,,,,,,,n.i.,n.i.,No,0.0,,,,Passengers,"Stena Danica, SKFH, Sweden",Passenger,Ro-Ro,,28727,,< 7m,Human factor,Exemption certificate,,,,,,,,,,,57.65,11.767,HELCOM reporting
2008_0117,Sweden,2008.0,2008-02-03,n.i.,,Machinery damage,,Starboard rudder out of order,,,,,,n.i.,n.i.,No,0.0,,,,Passengers,"Stena Jutlantica, SEAN, Sweden",Passenger,Ro-Ro,,29691,,< 7m,Technical factor,n.i.,,,,,,,,,,,57.68,11.8167,HELCOM reporting
2008_0118,Sweden,2008.0,2008-03-05,11:35:00 AM,,Collision,With object,,,,,,,n.i.,n.i.,No,0.0,,,,Cars,"Stjerneborg, SCEO, Sweden",Passenger,Ro-Ro,,403,,< 7m,Human factor,No,,,,,,,,,,,55.867,12.817,HELCOM reporting
2008_0119,Sweden,2008.0,2008-03-23,11:33:00 PM,,Fire,,,,,,,,n.i.,n.i.,No,0.0,,,,Cars,"Huckleberry Finn, SHLU, Sweden",Passenger,Ro-Ro,,226391,,< 7m,Human factor,No,,,,,,,,,,,55.25,13.09,HELCOM reporting
2008_0120,Sweden,2008.0,2008-05-28,11:42:00 AM,,Collision,With object,,,,,,,n.i.,,No,0.0,,,,Cars,"Aurora af Helsingborg, SCQX, Sweden",Passenger,Ro-Ro,,10918,,< 7m,Human factor,No,,,,,,,,,,,56.067,12.617,HELCOM reporting
2008_0121,Sweden,2008.0,2008-06-09,11:30:00 PM,,Collision,With object,,,,,,,n.i.,,No,0.0,,,,Ballast,"Finnpartner, SKIH, Sweden",Passenger,Ro-Ro,,33313,,7-9m,Human factor,Exemption certificate,,,,,,,,,,,55.627,13.008,HELCOM reporting
2008_0122,Sweden,2008.0,2008-05-22,8:45:00 AM,,Other,,Portside lifeboat fwd hook unhooked during drill,,,,,,n.i.,,No,0.0,,,,Ballast,"Oden, SMLQ, Sweden",Other,Icebraker,,9605,,7-9m,Technical factor,No,,,,,,,,,,,55.85,12.817,HELCOM reporting
2008_0123,Sweden,2008.0,2008-06-15,4:00:00 PM,,Grounding,,,,,,,,n.i.,,No,0.0,,,,Ballast,"Baltica, SJOY, Sweden",Other,Survey vessel,,974,,< 7m,Other factor,No,,,,,,,,,,,60.2,18.683,HELCOM reporting
2008_0124,Sweden,2008.0,2008-07-19,11:25:00 PM,,Grounding,,,,,,,,n.i.,,No,0.0,,,,Ballast,"Calmare Nyckel, SLEN, Sweden",Other,School vessel,,410,,< 7m,Human factor,No,,,,,,,,,,,56.417,16.583,HELCOM reporting
2008_0125,Sweden,2008.0,2008-09-02,3:17:00 PM,,Collision,With vessel,,,,,,,n.i.,,No,0.0,,,,Ballast,"Wartena, SEYW, Sweden",Other,,,407,,< 7m,Technical factor,No,"Filip,SJXL,Sweden",Other,Workvessel,,120,,< 7m,,n.i.,,56.15,15.583,HELCOM reporting
2008_0126,Sweden,2008.0,2008-12-28,3:20:00 AM,,Other,,The barge lost stability and capsized,,,,,,n.i.,n.i.,No,0.0,,,,Ballast,"MP27, Germany",Other,Dredger,,431,,< 7m,Other factor,No,,,,,,,,,,,57.2,16.85,HELCOM reporting
2008_0127,Lithuania,2008.0,2008-01-31,2:28:00 AM,,Pollution,,The vessel was moored to the SPM buoy to discharge the oil to the terminal and just after approx. 1 hour when discarging commenced terminal's one cargo hose lost tightness through connection with ship's cargo manifold. Oil splashed away through the gap i,"The initial cause of the hose connection release found the impact of 2,5-3 m height sea waves.",No,,Yes,,No,,Yes,0.0,"2,2437",Crude oil,Part of the spilled oil were recovered by the assissted tug and part collected from shore line.,Crude Oil,"STENA ANTARCTICA, 9322827, Cayman Islands",Tanker,Oil Tanker,Double hull,61371,,13-15m,External factor,Yes,,,,,,,,,,Oil terminal recognized responsible for the accident.,56.047,20.956,HELCOM reporting
2008_0128,Lithuania,2008.0,2008-04-10,6:28:00 PM,,Collision,With vessel,"The inbound m/v ""MAGDALENA"" was in ballast and underway in the port channell with pilot on board and kept a speed of approx. 6 knots. Three tugs met the vessel inside the port area and approached her to take and to give ropes according to scheme agreed w","The operation of taking the towing rope to tug ""BARTA"" from m. v. ""MAGDALENA"" was perfomed at unsafe speed. The tug boat ""BARTA"" is not designed to take a towing line by such mean from the serviced ship running at the speed of 6 knots due to wheelhouse o",Yes,Yes,Yes,,No,,Yes,0.0,n.i.,Diesel oil,Assistance was given by Port Authorities responsible for rescue operations in the Klaipea State Seaport. One crew member rescued from capsized tug by fast rescue boat.Two crew died.,Ballast,"BARTA, 8853910, Lithuania",Other,Tug boat,,182,,< 7m,Human factor,Yes,"MAGDALENA, 8302234, Malta",Cargo,General Cargo Ship,,11574,,< 7m,Human factor,n.i.,,55.7,21.135,HELCOM reporting
2008_0129,Poland,2008.0,2008-06-20,7:00:00 AM,,Pollution,,N/A,sea pollution ship during fuel transfer operation,Salvage-chemical by fire squad,"operation of the ship, speed limits",NO,,No,No,Yes,0.0,ca. 0.2 - 0.3 (t),MDO,"Response to contamination -by SKIPPER, Consequences of pollution - UNOBSERVED, Amount of pollutant recovered - ca.80%",ballast and empty,"Tanais, 6721008, Poland",Cargo,bulk carrier,,,,>15m,Human factor,Exemption certificate,,,,,,,,,,None,54.104,19.232,HELCOM reporting
2008_0130,Russia,2008.0,2008-07-09,8:10:00 AM,,Pollution,,Flood of mazut has occured at swapping mazut from the tank in the tank,n.i.,others,no,leakage,,No,n.i.,Yes,0.0,"0,5",mazut,12 m3 of a mix mazut-water are collected and 2 m3 oily garbage is collected from water surface,mazut,"NARVA, Russia Federation",Tanker,oil,n.i.,n.i.,,n.i.,n.i.,Yes,,,,,,,,,,,59.95,30.316667,HELCOM reporting
2008_0131,Russia,2008.0,2008-05-31,10:30:00 AM,,Pollution,,Oil produktes (mazut IFO-380) spill is made by preparation to bunker,n.i.,others,n.i.,leakage,,No,n.i.,Yes,0.0,2,mazut IFO-380,"Booms is placing, gathering oil is made",bunker,"BALTIK WIND, 377566000, Sent-Vinsent",Cargo,vessel,,n.i.,,n.i.,n.i.,Yes,,,,,,,,,,,59.95,30.316667,HELCOM reporting
2008_0132,Russia,2008.0,2008-06-04,11:25:00 AM,,Pollution,,Flood has occured as a result of internal swapping maxut,n.i.,others,n.i.,leakage,,No,n.i.,Yes,0.0,"0,4",mazut IFO-180,"Booms is placing, clearing of a deck and boards of a vessel is made, gathering oil from water surface is made",mazut,"EMMA, Russia Federation",Other,vessel,,n.i.,,n.i.,n.i.,Yes,,,,,,,,,,16 m3 of mazut is collected,59.95,30.316667,HELCOM reporting
2008_0133,Russia,2008.0,2008-02-23,11:30:00 PM,,Pollution,,n.i.,n.i.,others,n.i.,leakage,,No,n.i.,Yes,0.0,"0,8",mazut IFO-390,97 litres of a mix mazut-water are collected from a surface of water and 400 litres mazut is collected from a board of an emergency vessel.,n.i.,"PIETARY FROST, Russia Federation",Other,vessel,,n.i.,,n.i.,n.i.,Yes,,,,,,,,,,,59.95,30.316667,HELCOM reporting
2008_0134,Russia,2008.0,2008-11-17,7:30:00 AM,,Pollution,,Flood of diesel fuel has occured at bunkerage,n.i.,others,no,leakage,,No,n.i.,Yes,0.0,"0,25",diesel oil,"Booms was placing, the surface of water was processed by sorbents, oily sorbents was collected",diesel oil,"K. BREDLI, Marshall Islands",Other,vessel,,n.i.,,n.i.,n.i.,Yes,,,,,,,,,,,60.616667,28.566667,HELCOM reporting
2008_0135,Sweden,2008.0,2008-02-11,9:25:00 AM,,Pollution,,When dumping dredgingmaterial on hose broke,,,,,,n.i.,n.i.,Yes,0.015,,Hydraulic oil,,Bulk,"Hans, SKEZ, Sweden",Other,Workvessel,,499,,< 7m,Technical factor,No,,,,,,,,,,,56.55,12.45,HELCOM reporting
2009_0001,Poland,2009.0,,9:40:00 PM,,Technical failure,,"Breakdown of electrical power, machinery failure",Breakdown of relay in switchboard,No,,none,,n.i.,,No,0.0,,,,ballast and empty,"Halicz, SQFZ, Poland",Tanker,product  tanker,Single hull,694,,< 7m,Technical factor,No,,,,,,,,,,,53.933,14.265,HELCOM reporting
2009_0002,Latvia,2009.0,,2:38:00 AM,,Grounding,,N/A,"Master of the vsl, who was on a navigation watch, fall asleep",Tug boat,COLREG (Rule 5-Look out) ; STCW (chapter VIII-watchkeeping),"Dents on the flat bottom plating, propeller and rudder damages",,No,n.i.,No,0.0,,,,"Bunkers, 22 mt","ROMANKA, 8026440, Poland",Tanker,Hazard-D,n.i.,997,,< 7m,Human factor,No,,,,,,,,,,,56.782,21.04,HELCOM reporting
2009_0003,Poland,2009.0,,8:20:00 AM,,Collision,With object,Damage of fenders dolphin at the jetty platform,Very strong wind,Others,others,Others,,No,n.i.,No,0.0,,,,ballast and empty,"Gas Tiny, 9015319, MarshalI Islands",Tanker,gas tanker,n.i.,1592,,< 7m,Other factor,No,,,,,,,,,,,54.396,18.707,HELCOM reporting
2009_0004,Sweden,2009.0,,8:00:00 AM,,Collision,With object,,,,,,,No,,No,0.0,,,,Ballast,"KAPRIFOL,LAGY7,Norway",Tanker,Chemical tanker,n.i.,1845,,< 7m,Human factor,No,,,,,,,,,,,57.683,11.867,HELCOM reporting
2009_0005,Sweden,2009.0,,5:50:00 PM,,Collision,With object,,,,,,,No,,No,0.0,,,,Ballast,"LOTUS,SBCF,Sweden",Tanker,,n.i.,2956,,< 7m,Human factor,No,,,,,,,,,,,57.633,18.267,HELCOM reporting
2009_0006,Denmark,2009.0,,1:16:00 PM,,Collision,With object,serious accident,,,,,,No,,No,0.0,,,,Goods,"SUNDSTRAUM, 8920567, Norge",Tanker,Cheminaltanker,Single hull,3206,,7-9m,Human factor,No,,,,,,,,,,,55.63,12.83,HELCOM reporting
2009_0007,Poland,2009.0,,8:10:00 AM,,Collision,With vessel,Collision of tug with the stern of towing/securing v/l during outgoing monoeuvering fm Northern Port of Gdansk,Hard wind & heavy waves,Others,others,Others,,No,n.i.,No,0.0,,,,ballast and empty,"Gas Legacy, 9186948, Cyprus",Tanker,lpg gas tanker,n.i.,3318,,< 7m,External factor,Yes,"Tytan, 9191194, Poland",Other,Other,,308,,< 7m,n.i.,n.i.,,54.4,18.713,HELCOM reporting
2009_0008,Denmark,2009.0,,1:40:00 AM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,Goods,"NEPTUNUS, 8821747, Sweden",Tanker,Chemical Tanker,n.i.,4609,,7-9m,External factor,Yes,,,,,,,,,,,57.42,10.5833,HELCOM reporting
2009_0009,Sweden,2009.0,,7:52:00 PM,,Collision,With vessel,Collision with sailing boat,,,,,,No,,No,0.0,,,,Ballast,"NIMBUS,SFZA,Sweden",Tanker,,n.i.,4614,,7-9m,Human factor,No,n.i.,n.i.,n.i.,n.i.,n.i.,,n.i.,n.i.,n.i.,,57.35,11.733,HELCOM reporting
2009_0010,Sweden,2009.0,,9:02:00 AM,,Collision,With object,,,,,,,n.i.,,No,0.0,,,,Ballast,"AMANDA,CQQL,Portugal",Tanker,Chemical tanker,n.i.,4811,,< 7m,Human factor,Yes,,,,,,,,,,,58.917,17.967,HELCOM reporting
2009_0011,Poland,2009.0,,7:15:00 PM,,Collision,With vessel,Collision of monoeuvering tanker with mooring motorboat,Pilot was turning v/l beyond designated turning area,Others,operation of the vessel,Others,,No,n.i.,No,0.0,,,,base oil,"Selenka, 9447067, Malta",Tanker,chemical/oil tanker,Double hull,7260,,< 7m,Human factor,Yes,"Kontroler 6, SPG2309, Poland",Other,Other,,47,,n.i.,n.i.,n.i.,,54.398,18.678,HELCOM reporting
2009_0012,Denmark,2009.0,,8:10:00 AM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,Goods,"BRO SINCERO, 9254422, Sweden",Tanker,Oil Tanker,Single hull,11855,,7-9m,Technical factor,Yes,,,,,,,,,,,56.97,12.62,HELCOM reporting
2009_0013,Poland,2009.0,,9:10:00 AM,,Collision,With object,Damage of harbour facilities at Oil Terminal,Very strong wind,Others,others,Others,,No,n.i.,No,0.0,,,,ballast and empty,"Sten Baltic,  9307671, Norway",Tanker,crude oil tanker,Double hull,11935,,< 7m,Other factor,No,,,,,,,,,,,54.406,18.719,HELCOM reporting
2009_0014,Denmark,2009.0,,4:40:00 AM,,Collision,With object,minor accident,,,,,,No,,No,0.0,,,,,"SEACONGER, 352298,Tyskland",Tanker,Oil Tanker,Single hull,21329,,< 7m,Human factor,Yes,,,,,,,,,,,55.2,11.25,HELCOM reporting
2009_0015,Denmark,2009.0,,12:00:00 PM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,Goods,"TRUST PIONEER, 9339650, Marshall Islands",Tanker,Oil Tanker,Single hull,22184,,11-13m,Human factor,No,,,,,,,,,,,54.47,12.18,HELCOM reporting
2009_0016,Sweden,2009.0,,10:26:00 PM,,Grounding,,,,,,,,No,,No,0.0,,,,Diesel,"MARIA M,IBSK,Italy",Tanker,Chemical tanker,n.i.,25372,,11-13m,Human factor,No,,,,,,,,,,,57.517,11.667,HELCOM reporting
2009_0017,Denmark,2009.0,,7:40:00 AM,,Other,,minor accident,,,,,,No,,No,0.0,,,,Passenger,"VILLUM CLAUSEN, '9216250,Denmark",Passenger,Passengership,,6402,,n.i.,Technical factor,n.i.,,,,,,,,,,,55.3833,13.8333,HELCOM reporting
2009_0018,Denmark,2009.0,,9:30:00 PM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,Goods,"SILVA, 9237010,Isle of Man",Cargo,General Cargo,,3978,,< 7m,Human factor,No,,,,,,,,,,,55.58,12.48,HELCOM reporting
2009_0019,Denmark,2009.0,,2:33:00 AM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,Goods,"ARGONAUT, 7232690, Denmark",Other,Suction dredger,,562,,< 7m,Human factor,No,,,,,,,,,,,55.51,9.75,HELCOM reporting
2009_0020,Denmark,2009.0,,12:20:00 AM,,Collision,With object,minor accident,,,,,,No,,No,0.0,,,,Goods,"KRONOS, 7338767, FÃ¦rÃ¸er Islands",Other,Suction dredger,Double hull,407,,< 7m,Human factor,No,,,,,,,,,,,54.83,11.11,HELCOM reporting
2009_0021,Denmark,2009.0,,9:35:00 AM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,,"KARIN SCHEPERS, 9404077, Antigua & Barbuda",Cargo,Container ship,Single hull,7852,,< 7m,Human factor,No,,,,,,,,,,,55.66,12.7,HELCOM reporting
2009_0022,Denmark,2009.0,,3:45:00 AM,,Collision,n.i.,minor accident,,,,,,No,,No,0.0,,,,Goods,"TORLAND, 9217864, Sweden",Other,Fishing vessel,,846,,n.i.,Human factor,n.i.,,,,,,,,,,,55.48,12.68,HELCOM reporting
2009_0023,Denmark,2009.0,,9:29:00 AM,,Collision,With object,minor accident,,,,,,No,,No,0.0,,,,n.i.,"DELFIN, 9173161, Gibraltar",Cargo,General Cargo,,2780,,< 7m,External factor,No,,,,,,,,,,,55.6,12.48,HELCOM reporting
2009_0024,Denmark,2009.0,,7:38:00 PM,,Fire,,minor accident,,,,,,No,,No,0.0,,,,n.i.,"BEWA, 7359125, Norway",Cargo,General Cargo,,1920,,n.i.,Technical factor,No,,,,,,,,,,,55.25,11.07,HELCOM reporting
2009_0025,Denmark,2009.0,,6:43:00 PM,,Fire,,minor accident,,,,,,No,,No,0.0,,,,Goods,"PRINS RICHARD, 9144419, Denmark",Passenger,Ro-Ro Passenger ship,Double hull,14822,,n.i.,External factor,No,,,,,,,,,,,54.5,11.21,HELCOM reporting
2009_0026,Denmark,2009.0,,8:40:00 PM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,Passenger,"ZENITH, 8918136, Malta",Passenger,Passenger ship,,47413,,7-9m,Human factor,No,,,,,,,,,,,55.72,12.72,HELCOM reporting
2009_0027,Denmark,2009.0,,2:00:00 PM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,Passenger,"ASTOR, 8506373, Bahamas",Passenger,Passenger ship,,20606,,n.i.,Human factor,n.i.,,,,,,,,,,,55.69,12.6,HELCOM reporting
2009_0028,Denmark,2009.0,,7:50:00 PM,,Collision,With object,minor accident,,,,,,No,,No,0.0,,,,Passenger,"MERCANDIA VIII, 8611623, Denmark",Passenger,Passenger ship,,4296,,< 7m,Technical factor,No,,,,,,,,,,,56.03,12.62,HELCOM reporting
2009_0029,Denmark,2009.0,,11:02:00 AM,,Collision,With object,minor accident,,,,,,No,,No,0.0,,,,,"MENJA, 9189380, Denmark",Passenger,Passenger ship,Single hull,751,,< 7m,External factor,No,,,,,,,,,,,55.45,10.33,HELCOM reporting
2009_0030,Denmark,2009.0,,10:37:00 AM,,Fire,,minor accident,,,,,,No,,No,0.0,,,,,"VESBORG, 9107370, Denmark",Passenger,Passenger ship,Single hull,989,,< 7m,Technical factor,No,,,,,,,,,,,55.92,10.93,HELCOM reporting
2009_0031,Denmark,2009.0,,7:55:00 AM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,Goods,"SKJOLDNÃS, 7925649, Denmark",Passenger,Ro-Ro Passenger ship,,986,,n.i.,External factor,No,,,,,,,,,,,55.91,10.83,HELCOM reporting
2009_0032,Denmark,2009.0,,10:40:00 AM,,Fire,,minor accident,,,,,,No,,No,0.0,,,,Goods,"ESVAGT OMEGA, 7404841, Denmark",Other,Supply vessel,Single hull,1380,,n.i.,n.i.,No,,,,,,,,,,,56.33,10.26,HELCOM reporting
2009_0033,Denmark,2009.0,,3:30:00 PM,,Fire,,serious accident,,,,,,No,,No,0.0,,,,Goods,"KANHAVE, 9548562, Denmark",Passenger,Ro-Ro Passenger ship,Single hull,4630,,n.i.,Technical factor,No,,,,,,,,,,,55.87,10.25,HELCOM reporting
2009_0034,Denmark,2009.0,,9:10:00 AM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,Goods,"AXEL, 8800133, FÃ¦rÃ¸er Islands",Other,Reefer,Single hull,2469,,< 7m,Human factor,Yes,,,,,,,,,,,56.0,10.4,HELCOM reporting
2009_0035,Denmark,2009.0,,4:00:00 PM,,Collision,n.i.,minor accident,,,,,,No,,No,0.0,,,,,"AXEL, 8800133, FÃ¦rÃ¸er Islands",Other,Reefer,Single hull,2469,,< 7m,Technical factor,Yes,,,,,,,,,,,55.72,11.79,HELCOM reporting
2009_0036,Denmark,2009.0,,3:45:00 PM,,Other,,minor accident,,,,,,No,,No,0.0,,,,Passenger,"VILLUM CLAUSEN, 9216250, Denmark",Passenger,Passenger ship,,6402,,< 7m,Technical factor,No,,,,,,,,,,,55.12,11.72,HELCOM reporting
2009_0037,Denmark,2009.0,,11:30:00 PM,,Grounding,,minor accident,,,,,,No,,No,0.0,,,,n.i.,"SVANUR, 8116166, Norway",Cargo,General Cargo,,1516,,n.i.,n.i.,n.i.,,,,,,,,,,,55.97,11.85,HELCOM reporting
2009_0038,Denmark,2009.0,,4:52:00 PM,,Collision,With object,minor accident,,,,,,No,,No,0.0,,,,n.i.,"MERCANDIA IV, 8611685, Denmark",Passenger,Ro-Ro Passenger ship,,4296,,< 7m,Human factor,n.i.,,,,,,,,,,,56.03,12.62,HELCOM reporting
